lgd_village_code,name_en,name_local,lgd_subdistrict_code,subdistrict,census2001_code,census2011_code,village_status,gp_code,gp_name,effective_date,last_updated,major_version,last_transaction_desc
69720,Anandgarh,,478,Khajuwala,00559400,069720,I,36006,Anandgarh,2023-10-07,2023-10-30,5,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69721,Akasar Barani,,478,Khajuwala,00559500,069721,I,262190,17khm,2023-10-07,2023-10-30,4,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69722,Gulamaliwala,,478,Khajuwala,00559600,069722,I,35997,2 Kld,2025-05-20,2025-07-25,24,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69723,2kld,,478,Khajuwala,00559600,069723,I,35997,2 Kld,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69724,39 Kjd,,478,Khajuwala,00559700,069724,I,36006,Anandgarh,2025-05-20,2025-07-29,22,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69725,33 Kjd,,478,Khajuwala,00559800,069725,I,35997,2 Kld,2025-05-20,2025-08-13,23,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69726,40 Kyd,,478,Khajuwala,00559900,069726,I,262138,40kyd,2025-05-20,2025-07-25,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69727,1 Alm (Aldin),,478,Khajuwala,00560000,069727,I,262138,40kyd,2025-05-20,2025-07-24,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69728,31 Kyd,,478,Khajuwala,00560100,069728,I,36001,34 Kyd,2025-05-20,2025-07-24,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69729,34 Kyd,,478,Khajuwala,00560200,069729,I,36001,34 Kyd,2025-05-20,2025-07-25,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69730,28 Bd A,,478,Khajuwala,00560300,069730,I,35998,2 Kwm,2025-05-20,2025-07-23,10,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69731,28 Kyd,,478,Khajuwala,00560400,069731,I,36000,3 Pwm,2025-05-20,2025-07-21,7,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69732,24-25 Kyd,,478,Khajuwala,00560500,069732,I,262133,25kyd,2025-05-20,2025-07-23,14,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69733,2 Kwm A,,478,Khajuwala,00560600,069733,I,35998,2 Kwm,2025-05-20,2025-07-25,17,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69734,20 Bd,,478,Khajuwala,00560700,069734,I,262132,20bd,2025-05-20,2025-08-13,16,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69735,19bd,,478,Khajuwala,00560700,069735,I,262132,20bd,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69736,16bd,,478,Khajuwala,00560700,069736,I,262132,20bd,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69737,22 Kyd,,478,Khajuwala,00560800,069737,I,35999,22 Kyd,2025-05-20,2025-07-22,8,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69738,5 Kjd,,478,Khajuwala,00560900,069738,I,35999,22 Kyd,2025-05-20,2025-07-22,8,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69739,14 Bd A,,478,Khajuwala,00561000,069739,I,35995,14 Bd,2025-05-20,2025-07-23,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69740,10 Bd A,,478,Khajuwala,00561100,069740,I,35995,14 Bd,2025-05-20,2025-08-13,16,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69741,6 Bd -(B),,478,Khajuwala,00561200,069741,I,36002,8 Kyd,2025-05-20,2025-07-22,7,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69742,6bd(A),,478,Khajuwala,00561200,069742,I,36002,8 Kyd,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69743,8 Kyd A,,478,Khajuwala,00561300,069743,I,36002,8 Kyd,2025-05-20,2025-07-25,14,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69744,2Am,2एएम,478,Khajuwala,00561300,069744,I,36003,Aduri,2025-12-03,2026-01-05,5,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69745,5 Kyd A,,478,Khajuwala,00561400,069745,I,262123,5kyd,2025-05-20,2025-07-22,7,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69746,4kyd,,478,Khajuwala,00561400,069746,I,262123,5kyd,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69747,1phm(B),,478,Khajuwala,00561400,069747,I,262123,5kyd,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69748,3kyd(A),,478,Khajuwala,00561400,069748,I,262123,5kyd,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69749,12 Kyd,,478,Khajuwala,00561500,069749,I,35996,17 Kyd,2025-05-20,2025-07-25,7,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69750,17 Kyd,,478,Khajuwala,00561600,069750,I,35996,17 Kyd,2025-05-20,2025-07-24,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69751,2 Brwm,,478,Khajuwala,00561700,069751,I,262118,7phm,2025-05-20,2025-07-23,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69752,12 Kjd,,478,Khajuwala,00561700,069752,I,262134,Madhodiggi,2025-05-20,2025-07-23,9,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69753,6 Kjd,,478,Khajuwala,00561900,069753,I,299753,Khajuwala,2025-05-20,2025-07-23,6,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69754,1 Kjd,,478,Khajuwala,00562000,069754,I,36000,3 Pwm,2025-05-20,2025-07-23,10,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69755,3 Pwm,,478,Khajuwala,00562100,069755,I,36000,3 Pwm,2025-05-20,2025-07-21,6,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69756,4 Bgm A,,478,Khajuwala,00562200,069756,I,36017,Guluwali,2025-05-20,2025-07-21,6,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69757,2 Gwm,,478,Khajuwala,00562300,069757,I,36017,Guluwali,2025-05-20,2025-07-22,7,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69758,Dantor Barani,,478,Khajuwala,00562400,069758,I,36014,Dantor,2025-05-20,2025-07-29,48,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69759,28 Kjd,,478,Khajuwala,00562500,069759,I,36017,Guluwali,2025-05-20,2025-07-24,11,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69760,3 Bgm A,,478,Khajuwala,00562600,069760,I,36017,Guluwali,2025-05-20,2025-07-22,8,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69761,Siyasar Chogan,,478,Khajuwala,00562700,069761,I,36053,Siyasar Chougan,2025-05-20,2025-07-17,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69762,Nosera,,478,Khajuwala,00562800,069762,I,36042,Nosera Samrda,2025-05-20,2025-07-24,13,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69763,Madhodigi,,478,Khajuwala,00562900,069763,I,262134,Madhodiggi,2025-05-20,2025-07-28,24,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69764,9 Kjd,,478,Khajuwala,00562900,069764,I,262134,Madhodiggi,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69765,10 Kjd,,478,Khajuwala,00562900,069765,I,262134,Madhodiggi,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69767,13 Kld,,478,Khajuwala,00563100,069767,I,36006,Anandgarh,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69768,10 Kld (Kundal),,478,Khajuwala,00563200,069768,I,36032,Kundal,2023-10-07,2023-10-30,4,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69769,7 Kld,,478,Khajuwala,00563300,069769,I,36006,Anandgarh,2025-05-20,2025-07-25,12,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69770,Ramjanwala,,478,Khajuwala,00563400,069770,I,36032,Kundal,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69771,13 Kyd A,,478,Khajuwala,00563500,069771,I,35999,22 Kyd,2025-05-20,2025-08-13,9,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69772,7 Phm A,,478,Khajuwala,00563600,069772,I,262118,7phm,2025-05-20,2025-07-24,13,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69773,6 Phm A,,478,Khajuwala,00563600,069773,I,262118,7phm,2025-05-20,2025-07-22,6,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69774,Karamwala,,478,Khajuwala,00563700,069774,I,36032,Kundal,2023-10-07,2023-10-30,3,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69775,Sanjarwala,,478,Khajuwala,00563800,069775,I,36032,Kundal,2025-05-20,2025-07-21,7,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
69776,Khajuwala,,478,Khajuwala,00561800,069776,I,299753,Khajuwala,2023-10-07,2023-10-30,4,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
925996,16 P.B.,16 पी.बी.,478,Khajuwala,,000000,I,35997,2 Kld,2025-05-20,2025-07-22,8,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
925997,42 K.J.D,42 के.जे.डी,478,Khajuwala,,000000,I,35997,2 Kld,2025-05-20,2025-07-22,7,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
946145,12 P.B.,12 पी.बी.,478,Khajuwala,,000000,I,36053,Siyasar Chougan,2025-05-20,2025-07-21,6,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
946220,7 S.S.M.,7 एस.एस.एम.,478,Khajuwala,,000000,I,36053,Siyasar Chougan,2025-05-20,2025-07-22,7,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
946221,21 K.J.D.,21 के.जे.डी.,478,Khajuwala,,000000,I,36053,Siyasar Chougan,2025-05-20,2025-07-21,5,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
946222,4 S.S.M.,4 एस.एस.एम.,478,Khajuwala,,000000,I,36053,Siyasar Chougan,2025-05-20,2025-07-22,8,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
951986,12 Pb - 1 Ssm,12 पीबी - 1 एसएसएम,478,Khajuwala,,000000,I,36053,Siyasar Chougan,2025-05-20,2025-06-16,1,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
951987,14 Bd A - 1 Bm A,14 बीडी ए - 1 बीएम ए,478,Khajuwala,,000000,I,35995,14 Bd,2025-05-20,2025-06-16,1,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
951988,Dantaur Barani - 10 Prm,दन्तौर बारानी -10 पीआरएम,478,Khajuwala,,000000,I,36014,Dantor,2025-05-20,2025-06-16,1,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
951989,Ballar Barani - 11 Kld Anandgarh,बल्लर बारानी -11 केएलडी आनंदगढ,478,Khajuwala,,000000,I,36006,Anandgarh,2025-05-20,2025-06-16,1,"The Village Sukhdeopura(69190),Jhookiya(69163),Amrewala(69186),2do-A(69169)...etc  has been shifted to Sub-district Poogal(District Bikaner) from Sub-district Khajuwala(District Bikaner) in Rajasthan."
